RNAseq_sampleID,Condition,Pathway,score,Line,Study_part,Passage,Days_grown_Udays,Treatments,Clinical_condition
Sample_23,Control,Mitochondrial dynamics and surveillance,37.08708095540385,hFB12,2,12,52.96,Control,Normal
Sample_23,Control,Organelle contact sites,46.27432308154292,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,Mitochondrial dynamics and surveillance,36.946538609091874,hFB12,2,15,68.08,Control,Normal
Sample_24,Control,Organelle contact sites,46.703299460612776,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,Mitochondrial dynamics and surveillance,38.26539203577766,hFB12,2,18,83.08,Control,Normal
Sample_25,Control,Organelle contact sites,47.454611492604336,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,Mitochondrial dynamics and surveillance,38.739153321846665,hFB12,2,21,98.08,Control,Normal
Sample_26,Control,Organelle contact sites,46.46631329914515,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,Mitochondrial dynamics and surveillance,39.98479898218593,hFB12,2,24,115,Control,Normal
Sample_27,Control,Organelle contact sites,47.02917239562511,hFB12,2,24,115,Control,Normal
Sample_28,Control,Mitochondrial dynamics and surveillance,39.96939664321144,hFB12,2,27,134.96,Control,Normal
Sample_28,Control,Organelle contact sites,49.14472976846578,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,Mitochondrial dynamics and surveillance,39.98292282546535,hFB12,2,30,157.92,Control,Normal
Sample_29,Control,Organelle contact sites,48.08155302783716,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,Mitochondrial dynamics and surveillance,41.63049545156704,hFB12,2,33,180.88,Control,Normal
Sample_30,Control,Organelle contact sites,49.68097723057128,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,Mitochondrial dynamics and surveillance,40.41839394563592,hFB12,2,36,202,Control,Normal
Sample_31,Control,Organelle contact sites,48.91350217153359,hFB12,2,36,202,Control,Normal
Sample_32,Control,Mitochondrial dynamics and surveillance,35.960380997924986,hFB13,2,6,22.08,Control,Normal
Sample_32,Control,Organelle contact sites,46.08892535603356,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,Mitochondrial dynamics and surveillance,35.22677414245892,hFB13,2,9,38.04,Control,Normal
Sample_33,Control,Organelle contact sites,46.00316559040596,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,Mitochondrial dynamics and surveillance,36.55011031658811,hFB13,2,12,53.04,Control,Normal
Sample_34,Control,Organelle contact sites,44.75717011067214,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,Mitochondrial dynamics and surveillance,35.84326344754322,hFB13,2,15,68.29,Control,Normal
Sample_35,Control,Organelle contact sites,45.98918171489155,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,Mitochondrial dynamics and surveillance,36.61539293743726,hFB13,2,18,83.17,Control,Normal
Sample_36,Control,Organelle contact sites,47.059592816920535,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Mitochondrial dynamics and surveillance,37.659533638571226,hFB13,2,21,98.13,Control,Normal
Sample_37,Control,Organelle contact sites,47.509284314737215,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Mitochondrial dynamics and surveillance,39.14110731575924,hFB13,2,24,115.33,Control,Normal
Sample_38,Control,Organelle contact sites,48.53737190491944,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Mitochondrial dynamics and surveillance,37.412553142916316,hFB13,2,27,136.29,Control,Normal
Sample_39,Control,Organelle contact sites,47.30937677936746,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Mitochondrial dynamics and surveillance,37.411370868550584,hFB13,2,30,158.21,Control,Normal
Sample_40,Control,Organelle contact sites,48.60378783378767,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Mitochondrial dynamics and surveillance,39.33888210946846,hFB13,2,33,182.08,Control,Normal
Sample_41,Control,Organelle contact sites,50.12925724817741,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Mitochondrial dynamics and surveillance,40.2905856139353,hFB13,2,36,202.25,Control,Normal
Sample_42,Control,Organelle contact sites,51.37865623099496,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Mitochondrial dynamics and surveillance,35.029875024979304,hFB14,2,10,22.42,Control,Normal
Sample_43,Control,Organelle contact sites,44.89407179756419,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Mitochondrial dynamics and surveillance,35.82382505649047,hFB14,2,13,39.13,Control,Normal
Sample_44,Control,Organelle contact sites,46.026611335504434,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,Mitochondrial dynamics and surveillance,37.05223670767068,hFB14,2,16,55.04,Control,Normal
Sample_45,Control,Organelle contact sites,45.4132050656166,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,Mitochondrial dynamics and surveillance,37.58851950653411,hFB14,2,19,70.13,Control,Normal
Sample_46,Control,Organelle contact sites,47.894353976403934,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,Mitochondrial dynamics and surveillance,38.060941182961244,hFB14,2,22,85.08,Control,Normal
Sample_47,Control,Organelle contact sites,47.9250156864962,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,Mitochondrial dynamics and surveillance,37.43041195949348,hFB14,2,25,100.29,Control,Normal
Sample_48,Control,Organelle contact sites,47.600180654965456,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,Mitochondrial dynamics and surveillance,37.97680206237634,hFB14,2,31,140.38,Control,Normal
Sample_49,Control,Organelle contact sites,47.119786865504835,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,MIA40,10.08711685746672,hFB12,2,6,21.21,Control,Normal
Sample_21,Control,Apoptosis,35.856911828522676,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,MIA40,10.571588107964697,hFB12,2,9,37.33,Control,Normal
Sample_22,Control,Apoptosis,35.151168212371694,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,MIA40,10.229965945808791,hFB12,2,12,52.96,Control,Normal
Sample_23,Control,Apoptosis,39.22984869969057,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,MIA40,11.349887768997732,hFB12,2,15,68.08,Control,Normal
Sample_24,Control,Apoptosis,37.84711367839227,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,MIA40,9.538130374764787,hFB12,2,18,83.08,Control,Normal
Sample_25,Control,Apoptosis,40.0618201351245,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,MIA40,9.43904036802604,hFB12,2,21,98.08,Control,Normal
Sample_26,Control,Apoptosis,42.362886148561174,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,MIA40,9.76170328105102,hFB12,2,24,115,Control,Normal
Sample_27,Control,Apoptosis,46.110972644305,hFB12,2,24,115,Control,Normal
Sample_28,Control,MIA40,9.592706907260405,hFB12,2,27,134.96,Control,Normal
Sample_28,Control,Apoptosis,46.00041601461432,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,MIA40,9.177014688277898,hFB12,2,30,157.92,Control,Normal
Sample_29,Control,Apoptosis,46.19912033198191,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,MIA40,10.000440367683309,hFB12,2,33,180.88,Control,Normal
Sample_30,Control,Apoptosis,47.92102858392255,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,MIA40,9.035193165341592,hFB12,2,36,202,Control,Normal
Sample_31,Control,Apoptosis,46.096522735610684,hFB12,2,36,202,Control,Normal
Sample_32,Control,MIA40,11.670149991293806,hFB13,2,6,22.08,Control,Normal
Sample_32,Control,Apoptosis,36.07558212177142,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,MIA40,12.232344292360775,hFB13,2,9,38.04,Control,Normal
Sample_33,Control,Apoptosis,34.820524933052006,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,MIA40,11.174560642599825,hFB13,2,12,53.04,Control,Normal
Sample_34,Control,Apoptosis,38.16259347455864,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,MIA40,10.973492830567718,hFB13,2,15,68.29,Control,Normal
Sample_35,Control,Apoptosis,35.92127696360631,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,MIA40,11.850175985847823,hFB13,2,18,83.17,Control,Normal
Sample_36,Control,Apoptosis,36.27035027955113,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,MIA40,10.764545364902162,hFB13,2,21,98.13,Control,Normal
Sample_37,Control,Apoptosis,37.89349490998902,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,MIA40,9.986368336277657,hFB13,2,24,115.33,Control,Normal
Sample_38,Control,Apoptosis,40.41618076816972,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,MIA40,10.30974912360432,hFB13,2,27,136.29,Control,Normal
Sample_39,Control,Apoptosis,38.24266520075325,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,MIA40,9.980107410335979,hFB13,2,30,158.21,Control,Normal
Sample_40,Control,Apoptosis,37.22598606765569,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,MIA40,10.710530270070942,hFB13,2,33,182.08,Control,Normal
Sample_41,Control,Apoptosis,39.70216746290667,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,MIA40,10.49845821275051,hFB13,2,36,202.25,Control,Normal
Sample_42,Control,Apoptosis,41.982300366830124,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,MIA40,10.260903110893091,hFB14,2,10,22.42,Control,Normal
Sample_43,Control,Apoptosis,35.320365666826675,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,MIA40,9.713516843826927,hFB14,2,13,39.13,Control,Normal
Sample_44,Control,Apoptosis,37.0026644445981,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,MIA40,9.088074622163711,hFB14,2,16,55.04,Control,Normal
Sample_45,Control,Apoptosis,41.565522212262174,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,MIA40,8.874067032522476,hFB14,2,19,70.13,Control,Normal
Sample_46,Control,Apoptosis,40.204411324272975,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,MIA40,10.097062771131577,hFB14,2,22,85.08,Control,Normal
Sample_47,Control,Apoptosis,40.216031691076246,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,MIA40,9.771086359872792,hFB14,2,25,100.29,Control,Normal
Sample_48,Control,Apoptosis,38.50288764982218,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,MIA40,10.065683195340682,hFB14,2,31,140.38,Control,Normal
Sample_49,Control,Apoptosis,40.786274215944886,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,ROS and glutathione metabolism,72.40497308791785,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,ROS and glutathione metabolism,75.13901022019311,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,ROS and glutathione metabolism,76.85182580745857,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,ROS and glutathione metabolism,74.89679961263086,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,ROS and glutathione metabolism,74.09258865409271,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,ROS and glutathione metabolism,71.55816168037747,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,ROS and glutathione metabolism,80.06697743935625,hFB12,2,24,115,Control,Normal
Sample_28,Control,ROS and glutathione metabolism,88.84129232542216,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,ROS and glutathione metabolism,70.15986771301228,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,ROS and glutathione metabolism,69.95868421808268,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,ROS and glutathione metabolism,67.91226216647085,hFB12,2,36,202,Control,Normal
Sample_32,Control,ROS and glutathione metabolism,64.6374180077391,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,ROS and glutathione metabolism,67.79801042371568,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,ROS and glutathione metabolism,73.23962238570664,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,ROS and glutathione metabolism,71.49751328012513,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,ROS and glutathione metabolism,75.64674736303442,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,ROS and glutathione metabolism,83.94387747000661,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,ROS and glutathione metabolism,86.15670415904833,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,ROS and glutathione metabolism,94.85892012844363,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,ROS and glutathione metabolism,90.02298997930086,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,ROS and glutathione metabolism,87.21560777483332,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,ROS and glutathione metabolism,83.18597985194437,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,ROS and glutathione metabolism,92.11286445352304,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,ROS and glutathione metabolism,113.91040141126366,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,ROS and glutathione metabolism,112.12516623376037,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,ROS and glutathione metabolism,122.96104521691053,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,ROS and glutathione metabolism,112.15441392900556,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,ROS and glutathione metabolism,118.31162860525083,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,ROS and glutathione metabolism,146.97069332399914,hFB14,2,31,140.38,Control,Normal
Sample_21,Control,Nucleotide metabolism,31.941067526369537,hFB12,2,6,21.21,Control,Normal
Sample_21,Control,Nucleotide synthesis and processing,33.945094914742775,hFB12,2,6,21.21,Control,Normal
Sample_22,Control,Nucleotide metabolism,31.06001941564199,hFB12,2,9,37.33,Control,Normal
Sample_22,Control,Nucleotide synthesis and processing,32.45719972737258,hFB12,2,9,37.33,Control,Normal
Sample_23,Control,Nucleotide metabolism,29.715823797569538,hFB12,2,12,52.96,Control,Normal
Sample_23,Control,Nucleotide synthesis and processing,29.013015332668783,hFB12,2,12,52.96,Control,Normal
Sample_24,Control,Nucleotide metabolism,29.451752221484725,hFB12,2,15,68.08,Control,Normal
Sample_24,Control,Nucleotide synthesis and processing,30.072816482475055,hFB12,2,15,68.08,Control,Normal
Sample_25,Control,Nucleotide metabolism,30.39308135894533,hFB12,2,18,83.08,Control,Normal
Sample_25,Control,Nucleotide synthesis and processing,30.85050100562029,hFB12,2,18,83.08,Control,Normal
Sample_26,Control,Nucleotide metabolism,30.312433348364827,hFB12,2,21,98.08,Control,Normal
Sample_26,Control,Nucleotide synthesis and processing,31.840023488492605,hFB12,2,21,98.08,Control,Normal
Sample_27,Control,Nucleotide metabolism,33.18410064755533,hFB12,2,24,115,Control,Normal
Sample_27,Control,Nucleotide synthesis and processing,36.09690070299781,hFB12,2,24,115,Control,Normal
Sample_28,Control,Nucleotide metabolism,34.91754199383901,hFB12,2,27,134.96,Control,Normal
Sample_28,Control,Nucleotide synthesis and processing,37.831668022587486,hFB12,2,27,134.96,Control,Normal
Sample_29,Control,Nucleotide metabolism,35.77014486316357,hFB12,2,30,157.92,Control,Normal
Sample_29,Control,Nucleotide synthesis and processing,39.036577337292385,hFB12,2,30,157.92,Control,Normal
Sample_30,Control,Nucleotide metabolism,36.984349455314295,hFB12,2,33,180.88,Control,Normal
Sample_30,Control,Nucleotide synthesis and processing,41.11341262356233,hFB12,2,33,180.88,Control,Normal
Sample_31,Control,Nucleotide metabolism,33.858452509560216,hFB12,2,36,202,Control,Normal
Sample_31,Control,Nucleotide synthesis and processing,36.56753709425921,hFB12,2,36,202,Control,Normal
Sample_32,Control,Nucleotide metabolism,33.950201774944425,hFB13,2,6,22.08,Control,Normal
Sample_32,Control,Nucleotide synthesis and processing,35.58247411445201,hFB13,2,6,22.08,Control,Normal
Sample_33,Control,Nucleotide metabolism,32.862979383094896,hFB13,2,9,38.04,Control,Normal
Sample_33,Control,Nucleotide synthesis and processing,33.911241452479686,hFB13,2,9,38.04,Control,Normal
Sample_34,Control,Nucleotide metabolism,32.43495742777531,hFB13,2,12,53.04,Control,Normal
Sample_34,Control,Nucleotide synthesis and processing,32.9705894922525,hFB13,2,12,53.04,Control,Normal
Sample_35,Control,Nucleotide metabolism,31.777413173396496,hFB13,2,15,68.29,Control,Normal
Sample_35,Control,Nucleotide synthesis and processing,32.61684828209171,hFB13,2,15,68.29,Control,Normal
Sample_36,Control,Nucleotide metabolism,32.22312048725495,hFB13,2,18,83.17,Control,Normal
Sample_36,Control,Nucleotide synthesis and processing,33.80131000123273,hFB13,2,18,83.17,Control,Normal
Sample_37,Control,Nucleotide metabolism,32.33692155703476,hFB13,2,21,98.13,Control,Normal
Sample_37,Control,Nucleotide synthesis and processing,32.70069943098182,hFB13,2,21,98.13,Control,Normal
Sample_38,Control,Nucleotide metabolism,31.410425883311174,hFB13,2,24,115.33,Control,Normal
Sample_38,Control,Nucleotide synthesis and processing,31.45517186523033,hFB13,2,24,115.33,Control,Normal
Sample_39,Control,Nucleotide metabolism,30.458636958841637,hFB13,2,27,136.29,Control,Normal
Sample_39,Control,Nucleotide synthesis and processing,29.90966052832786,hFB13,2,27,136.29,Control,Normal
Sample_40,Control,Nucleotide metabolism,30.59087062387482,hFB13,2,30,158.21,Control,Normal
Sample_40,Control,Nucleotide synthesis and processing,30.87233049833887,hFB13,2,30,158.21,Control,Normal
Sample_41,Control,Nucleotide metabolism,30.9020425842581,hFB13,2,33,182.08,Control,Normal
Sample_41,Control,Nucleotide synthesis and processing,33.221469406232714,hFB13,2,33,182.08,Control,Normal
Sample_42,Control,Nucleotide metabolism,33.39592597569685,hFB13,2,36,202.25,Control,Normal
Sample_42,Control,Nucleotide synthesis and processing,36.1920703069133,hFB13,2,36,202.25,Control,Normal
Sample_43,Control,Nucleotide metabolism,31.01368996397228,hFB14,2,10,22.42,Control,Normal
Sample_43,Control,Nucleotide synthesis and processing,33.8017192357828,hFB14,2,10,22.42,Control,Normal
Sample_44,Control,Nucleotide metabolism,29.54307489514221,hFB14,2,13,39.13,Control,Normal
Sample_44,Control,Nucleotide synthesis and processing,29.99238549161672,hFB14,2,13,39.13,Control,Normal
Sample_45,Control,Nucleotide metabolism,28.826133950695098,hFB14,2,16,55.04,Control,Normal
Sample_45,Control,Nucleotide synthesis and processing,29.048297951268736,hFB14,2,16,55.04,Control,Normal
Sample_46,Control,Nucleotide metabolism,29.9661589260193,hFB14,2,19,70.13,Control,Normal
Sample_46,Control,Nucleotide synthesis and processing,29.73682574993008,hFB14,2,19,70.13,Control,Normal
Sample_47,Control,Nucleotide metabolism,29.88520947469326,hFB14,2,22,85.08,Control,Normal
Sample_47,Control,Nucleotide synthesis and processing,30.50527789278021,hFB14,2,22,85.08,Control,Normal
Sample_48,Control,Nucleotide metabolism,28.94458022326453,hFB14,2,25,100.29,Control,Normal
Sample_48,Control,Nucleotide synthesis and processing,30.44215856872982,hFB14,2,25,100.29,Control,Normal
Sample_49,Control,Nucleotide metabolism,29.62913190456125,hFB14,2,31,140.38,Control,Normal
