Gene,Cerebrum,Cerebellum,Brainstem,Spinal cord,Kidney,Liver,Heart,Skeletal muscle,Adipose,Small intestine,Large intestine,Stomach,Placenta,Testis
Sirt5,39810717.05534969,7924465.962305571,63095734.448019296,50118723.36272725,7924465.962305571,25118864.315095823,100000000,7924465.962305571,39810717.05534969,7924465.962305571,79432823.47242822,15848931.924611142,7924465.962305571,7924465.962305571
Nudt13,2505936.1681363625,5011872.336272725,31622776.60168379,2505936.1681363625,2505936.1681363625,2505936.1681363625,125892541.17941661,31622776.60168379,398107170.5534969,15848931.924611142,50118723.36272725,12589254.117941663,39810717.05534969,2505936.1681363625
Acad11,50000,50000,50000,100000,12589254117.941662,10000000000,50000,50000,501187233.6272715,50000,50000,50000,50000,50000
Ppox,25118864.315095823,5000000,5000000,10000000,5000000,31622776.60168379,5000000,5000000,79432823.47242822,79432823.47242822,39810717.05534969,25118864.315095823,199526231.49688828,39810717.05534969
D2hgdh,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,6294627.058970831,25118864.315095823,6294627.058970831,12589254.117941663,6294627.058970831,6294627.058970831,6294627.058970831
Diablo,100000000,100000000,251188643.1509582,50118723.36272725,9976311.574844394,39810717.05534969,19952623.149688788,31622776.60168379,100000000,63095734.448019296,158489319.2461111,63095734.448019296,501187233.6272715,15848931924.611109
Slc25a45,1581138.8300841898,1581138.8300841898,1581138.8300841898,1581138.8300841898,1581138.8300841898,158489319.2461111,1581138.8300841898,1581138.8300841898,3162277.6601683795,2511886431.509582,1581138.8300841898,12589254.117941663,7943282.347242822,1995262314.9688828
Ttc19,63095734.448019296,15848931.924611142,1990535.8527674847,7943282.347242822,1990535.8527674847,1990535.8527674847,1990535.8527674847,1990535.8527674847,3981071.7055349695,1990535.8527674847,15848931.924611142,7943282.347242822,1990535.8527674847,50118723.36272725
Agxt,2505936168.1363573,2505936168.1363573,2505936168.1363573,2505936168.1363573,2505936168.1363573,5011872336.272715,2505936168.1363573,2505936168.1363573,2505936168.1363573,2505936168.1363573,2505936168.1363573,2505936168.1363573,2505936168.1363573,2505936168.1363573
Dglucy,3162277.6601683795,12589254.117941663,158489319.2461111,316227766.01683795,6309573444.801943,1000000000,501187233.6272715,316227766.01683795,1584893192.4611108,1584893192.4611108,794328234.7242821,630957344.4801943,31622776.60168379,25118864.315095823
mt-Co1,2511886431.509582,1995262314.9688828,3162277660.1683793,251188643.1509582,1000000000,630957344.4801943,794328234.7242821,3981071705.5349693,630957344.4801943,1995262314.9688828,1258925411.794166,1258925411.794166,794328234.7242821,1000000000
Endog,398107170.5534969,158489319.2461111,501187233.6272715,398107170.5534969,100000000,1258925411.794166,125892541.17941661,31622776.60168379,79432823.47242822,501187233.6272715,316227766.01683795,125892541.17941661,630957344.4801943,39810717.05534969
Fam162a,2511886431.509582,1258925411.794166,2511886431.509582,1584893192.4611108,630957344.4801943,1584893192.4611108,1258925411.794166,316227766.01683795,794328234.7242821,1258925411.794166,6309573444.801943,1584893192.4611108,5011872336.272715,2511886431.509582
Atp5j2,12589254117.941662,15848931924.611109,25118864315.09582,5011872336.272715,39810717055.34969,10000000000,12589254117.941662,2511886431.509582,7943282347.242822,12589254117.941662,12589254117.941662,12589254117.941662,7943282347.242822,1995262314.9688828
Gls2,630957344.4801943,158489319.2461111,316227766.01683795,158489319.2461111,6294627.058970831,3162277660.1683793,6294627.058970831,12589254.117941663,6294627.058970831,15848931.924611142,25118864.315095823,6294627.058970831,6294627.058970831,6294627.058970831
Timmdc1,125892541.17941661,125892541.17941661,251188643.1509582,79432823.47242822,2505936.1681363625,63095734.448019296,100000000,5011872.336272725,39810717.05534969,25118864.315095823,100000000,39810717.05534969,100000000,7943282.347242822
Mrps33,125892541.17941661,125892541.17941661,158489319.2461111,39810717.05534969,158489319.2461111,158489319.2461111,5000000,10000000,79432823.47242822,199526231.49688828,251188643.1509582,50118723.36272725,158489319.2461111,125892541.17941661
Tfam,2511886431.509582,794328234.7242821,2511886431.509582,1584893192.4611108,1995262314.9688828,1584893192.4611108,794328234.7242821,100000000,794328234.7242821,501187233.6272715,1995262314.9688828,316227766.01683795,1258925411.794166,501187233.6272715
Ecsit,15811388.300841896,15811388.300841896,31622776.60168379,63095734.448019296,158489319.2461111,15811388.300841896,15811388.300841896,63095734.448019296,79432823.47242822,100000000,100000000,100000000,125892541.17941661,50118723.36272725
Mrs2,158489319.2461111,100000000,398107170.5534969,125892541.17941661,9976311.574844394,9976311.574844394,9976311.574844394,39810717.05534969,9976311.574844394,63095734.448019296,79432823.47242822,63095734.448019296,50118723.36272725,19952623.149688788
Abcb6,5011872.336272725,2505936.1681363625,63095734.448019296,2505936.1681363625,2505936.1681363625,50118723.36272725,2505936.1681363625,2505936.1681363625,2505936.1681363625,2505936.1681363625,31622776.60168379,6309573.44480193,100000000,630957344.4801943
Mtfr1l,39810717.05534969,158489319.2461111,398107170.5534969,6309573.44480193,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,19952623.149688788,79432823.47242822
Lap3,100000000,25118864.315095823,125892541.17941661,50118723.36272725,1258925411.794166,794328234.7242821,158489319.2461111,158489319.2461111,1584893192.4611108,1584893192.4611108,251188643.1509582,251188643.1509582,2511886431.509582,1000000000
Acsf2,1995262314.9688828,1258925411.794166,3981071705.5349693,7943282347.242822,316227766.01683795,31622776601.683792,199526231.49688828,99763115.74844414,5011872336.272715,3162277660.1683793,50118723362.72715,3981071705.5349693,6309573444.801943,7943282347.242822
Gpt2,6309573.44480193,3154786.722400965,25118864.315095823,3154786.722400965,3154786.722400965,1584893192.4611108,3154786.722400965,199526231.49688828,1995262314.9688828,3154786.722400965,3154786.722400965,1000000000,251188643.1509582,1995262314.9688828
Grhpr,39810717.05534969,19952623.149688788,630957344.4801943,31622776.60168379,2511886431.509582,501187233.6272715,63095734.448019296,158489319.2461111,1000000000,9976311.574844394,125892541.17941661,199526231.49688828,794328234.7242821,501187233.6272715
Stom,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,3971641.173621411,7943282.347242822,3971641.173621411,3971641.173621411,3971641.173621411,1258925411.794166,100000000
Glod4,316227766.01683795,79432823.47242822,199526231.49688828,199526231.49688828,398107170.5534969,199526231.49688828,251188643.1509582,39716411.73621411,794328234.7242821,251188643.1509582,794328234.7242821,398107170.5534969,794328234.7242821,199526231.49688828
Tomm6,125892541.17941661,31622776.60168379,39810717.05534969,50118723.36272725,15811388.300841896,31622776.60168379,100000000,15811388.300841896,125892541.17941661,100000000,199526231.49688828,39810717.05534969,398107170.5534969,63095734.448019296
Mrps36,1258925411.794166,794328234.7242821,1995262314.9688828,794328234.7242821,3162277660.1683793,1000000000,630957344.4801943,630957344.4801943,1995262314.9688828,398107170.5534969,1584893192.4611108,630957344.4801943,1995262314.9688828,1000000000
Tmem65,3162277660.1683793,1995262314.9688828,5011872336.272715,1258925411.794166,199526231.49688828,12559432.157547912,316227766.01683795,100000000,398107170.5534969,158489319.2461111,199526231.49688828,25118864.315095823,316227766.01683795,199526231.49688828
Tomm70a,10000000000,5011872336.272715,7943282347.242822,5011872336.272715,501187233.6272715,630957344.4801943,99763115.74844414,199526231.49688828,1258925411.794166,99763115.74844414,2511886431.509582,630957344.4801943,1995262314.9688828,3981071705.5349693
Fhit,125892541.17941661,125892541.17941661,158489319.2461111,100000000,501187233.6272715,158489319.2461111,7924465.962305571,7924465.962305571,316227766.01683795,15848931.924611142,501187233.6272715,15848931.924611142,39810717.05534969,79432823.47242822
Mocs1,19952623.149688788,9976311.574844394,9976311.574844394,9976311.574844394,9976311.574844394,794328234.7242821,9976311.574844394,9976311.574844394,316227766.01683795,316227766.01683795,125892541.17941661,25118864.315095823,251188643.1509582,9976311.574844394
Aldh1l1,2511886.4315095823,1255943.2157547912,1255943.2157547912,1255943.2157547912,1255943.2157547912,398107170.5534969,1255943.2157547912,1255943.2157547912,1255943.2157547912,50118723.36272725,19952623.149688788,251188643.1509582,125892541.17941661,15848931.924611142
Rfk,2505936.1681363625,2505936.1681363625,5011872.336272725,12589254.117941663,63095734.448019296,2505936.1681363625,2505936.1681363625,2505936.1681363625,6309573.44480193,158489319.2461111,251188643.1509582,2505936.1681363625,2505936.1681363625,2505936.1681363625
Dhrs1,251188643.1509582,63095734.448019296,199526231.49688828,501187233.6272715,398107170.5534969,316227766.01683795,9976311.574844394,9976311.574844394,125892541.17941661,794328234.7242821,79432823.47242822,19952623.149688788,316227766.01683795,398107170.5534969
Polg,19952623.149688788,79432823.47242822,792446.5962305571,19952623.149688788,792446.5962305571,1584893.1924611141,792446.5962305571,792446.5962305571,63095734.448019296,792446.5962305571,39810717.05534969,792446.5962305571,19952623.149688788,125892541.17941661
Prelid3a,316227766.01683795,100000000,25059361.681363624,50118723.36272725,25059361.681363624,25059361.681363624,25059361.681363624,25059361.681363624,25059361.681363624,25059361.681363624,25059361.681363624,25059361.681363624,25059361.681363624,25059361.681363624
Timm8a2,158489319.2461111,199526231.49688828,501187233.6272715,251188643.1509582,251188643.1509582,630957344.4801943,10000000,12589254.117941663,251188643.1509582,501187233.6272715,251188643.1509582,199526231.49688828,199526231.49688828,398107170.5534969
Slc25a14,100000000,79432823.47242822,50118723.36272725,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,3154786.722400965,6309573.44480193,50118723.36272725
Rhot1,1584893192.4611108,794328234.7242821,1000000000,794328234.7242821,794328234.7242821,125892541.17941661,501187233.6272715,50118723.36272725,630957344.4801943,63095734.448019296,501187233.6272715,316227766.01683795,501187233.6272715,794328234.7242821
Gpx1,398107170.5534969,251188643.1509582,79432823.47242822,251188643.1509582,10000000000,12589254117.941662,39716411.73621411,39716411.73621411,1995262314.9688828,630957344.4801943,794328234.7242821,794328234.7242821,794328234.7242821,158489319.2461111
Slc25a46,125892541.17941661,12559432.157547912,12559432.157547912,79432823.47242822,12559432.157547912,12559432.157547912,12559432.157547912,12559432.157547912,25118864.315095823,12559432.157547912,12559432.157547912,12559432.157547912,79432823.47242822,12559432.157547912
mt-Nd5,3981071705.5349693,6309573444.801943,10000000000,1000000000,6309573444.801943,1258925411.794166,2511886431.509582,7943282347.242822,1584893192.4611108,3162277660.1683793,1995262314.9688828,3981071705.5349693,1584893192.4611108,1000000000
mt-Nd4,7943282347.242822,7943282347.242822,10000000000,1584893192.4611108,10000000000,3162277660.1683793,1995262314.9688828,12589254117.941662,1995262314.9688828,3981071705.5349693,3981071705.5349693,6309573444.801943,2511886431.509582,1995262314.9688828
mt-Nd2,794328234.7242821,630957344.4801943,1000000000,100000000,39716411.73621411,316227766.01683795,100000000,2511886431.509582,398107170.5534969,501187233.6272715,794328234.7242821,794328234.7242821,158489319.2461111,79432823.47242822
Tstd3,79432823.47242822,79432823.47242822,100000000,79432823.47242822,125892541.17941661,125892541.17941661,3971641.173621411,3971641.173621411,39810717.05534969,158489319.2461111,100000000,7943282.347242822,79432823.47242822,19952623.149688788
Slc25a32,7924465.962305571,7924465.962305571,7924465.962305571,7924465.962305571,7924465.962305571,7924465.962305571,7924465.962305571,7924465.962305571,15848931.924611142,7924465.962305571,7924465.962305571,7924465.962305571,25118864.315095823,7924465.962305571
Mcu,1258925411.794166,794328234.7242821,398107170.5534969,794328234.7242821,15811388.300841896,39810717.05534969,15811388.300841896,31622776.60168379,251188643.1509582,6309573444.801943,3981071705.5349693,501187233.6272715,1995262314.9688828,15811388.300841896
Nipsnap1,12589254117.941662,6309573444.801943,10000000000,3981071705.5349693,3981071705.5349693,19952623149.688828,1000000000,19952623.149688788,794328234.7242821,630957344.4801943,1995262314.9688828,158489319.2461111,1584893192.4611108,398107170.5534969
Pdp2,62946270.589708306,62946270.589708306,62946270.589708306,62946270.589708306,62946270.589708306,62946270.589708306,62946270.589708306,62946270.589708306,125892541.17941661,62946270.589708306,62946270.589708306,62946270.589708306,62946270.589708306,62946270.589708306
Lypla1,398107170.5534969,251188643.1509582,794328234.7242821,630957344.4801943,3981071705.5349693,1258925411.794166,316227766.01683795,50118723.36272725,316227766.01683795,501187233.6272715,630957344.4801943,398107170.5534969,398107170.5534969,158489319.2461111
Mthfd2l,5000000,5000000,5000000,10000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,79432823.47242822,5000000
Mtrf1,12559432.157547912,12559432.157547912,12559432.157547912,12559432.157547912,12559432.157547912,12559432.157547912,12559432.157547912,12559432.157547912,25118864.315095823,12559432.157547912,12559432.157547912,12559432.157547912,12559432.157547912,12559432.157547912
Coq8b,15811388.300841896,15811388.300841896,15811388.300841896,15811388.300841896,15811388.300841896,15811388.300841896,15811388.300841896,15811388.300841896,100000000,31622776.60168379,31622776.60168379,15811388.300841896,125892541.17941661,15811388.300841896
Akr7a5,158489319.2461111,125892541.17941661,398107170.5534969,125892541.17941661,10000000000,1995262314.9688828,398107170.5534969,100000000,630957344.4801943,501187233.6272715,1000000000,125892541.17941661,630957344.4801943,1000000000
Cyp27a1,99763115.74844414,99763115.74844414,99763115.74844414,99763115.74844414,501187233.6272715,10000000000,99763115.74844414,199526231.49688828,630957344.4801943,1258925411.794166,99763115.74844414,99763115.74844414,794328234.7242821,199526231.49688828
Oxct2a,12559432157.54791,12559432157.54791,12559432157.54791,12559432157.54791,12559432157.54791,12559432157.54791,12559432157.54791,12559432157.54791,12559432157.54791,12559432157.54791,12559432157.54791,12559432157.54791,12559432157.54791,25118864315.09582
